"year","la_name","school_type","perm_physical_pupils","perm_physical_adult","perm_verbal_pupil","perm_verbal_adult","perm_bullying","perm_racist_abuse","perm_sexual_misconduct","perm_drug_alcohol","perm_damage","perm_theft","perm_persistent_disruptive","perm_other","fixed_physical_pupils","fixed_physical_adult","fixed_verbal_pupil","fixed_verbal_adult","fixed_bullying","fixed_racist_abuse","fixed_sexual_misconduct","fixed_drug_alcohol","fixed_damage","fixed_theft","fixed_persistent_disruptive","fixed_other"
"201415","Somerset","State-funded primary","x","3","x","0","0","0","0","0","x","0","x","0","162","219","17","66","x","3","x","0","18","x","143","19"
"201415","Somerset","State-funded secondary","6","x","x","x","x","0","x","3","0","0","9","4","417","59","87","490","33","38","16","74","37","24","500","498"
"201415","Somerset","Special","x","0","0","0","0","0","0","0","0","0","0","0","19","30","x","10","x","7","x","x","5","x","46","52"
"201415","Suffolk","Total","9","9","x","9","0","0","x","10","x","0","27","12","572","341","136","670","13","22","14","93","69","21","1097","672"
"201415","Suffolk","State-funded primary","x","4","0","x","0","0","0","0","0","0","3","3","198","293","52","115","3","0","4","0","20","x","304","105"
"201415","Suffolk","State-funded secondary","7","4","x","6","0","0","x","10","x","0","24","9","370","36","84","553","10","22","10","93","48","20","786","566"
"201415","Suffolk","Special","0","x","0","x","0","0","0","0","0","0","0","0","4","12","0","x","0","0","0","0","x","0","7","x"
"201415","Surrey","Total","5","8","4","5","0","0","0","6","0","0","24","5","807","346","202","759","44","67","23","157","97","48","1234","561"
"201415","Surrey","State-funded primary","x","7","x","4","0","0","0","0","0","0","9","0","246","249","34","90","6","8","3","0","30","x","232","52"
"201415","Surrey","State-funded secondary","x","0","3","x","0","0","0","4","0","0","15","5","511","37","157","651","29","56","20","151","57","46","881","496"
"201415","Surrey","Special","x","x","0","0","0","0","0","x","0","0","0","0","50","60","11","18","9","3","0","6","10","x","121","13"
"201415","Warwickshire","Total","3","3","3","4","0","0","0","13","0","0","21","10","490","192","102","506","34","38","18","98","96","36","644","540"
"201415","Warwickshire","State-funded primary","x","0","x","x","0","0","0","0","0","0","x","0","113","118","20","43","0","3","x","0","24","0","129","53"
"201415","Warwickshire","State-funded secondary","x","3","x","3","0","0","0","13","0","0","19","10","360","43","80","419","33","30","17","97","66","36","480","486"
"201415","Warwickshire","Special","0","0","0","0","0","0","0","0","0","0","0","0","17","31","x","44","x","5","0","x","6","0","35","x"
"201415","West Sussex","Total","19","12","3","7","0","0","0","6","x","0","33","4","628","286","131","701","20","49","21","103","73","44","1118","94"
"201415","West Sussex","State-funded primary","6","9","0","x","0","0","0","0","0","0","x","0","175","224","33","75","4","5","x","x","7","5","246","15"
"201415","West Sussex","State-funded secondary","13","3","3","5","0","0","0","6","x","0","31","4","435","44","97","622","14","44","19","97","56","37","851","78"
"201415","West Sussex","Special","0","0","0","0","0","0","0","0","0","0","0","0","18","18","x","4","x","0","0","5","10","x","21","x"
"201314","England","Total","725","555","215","445","35","10","60","415","55","55","1620","770","51240","18970","11250","49120","3360","3840","2140","7660","5595","4100","68215","43985"
"201314","England","State-funded primary","150","240","40","85","5","x","5","0","10","x","275","60","10300","11420","2025","4800","310","375","170","35","750","195","11990","2635"
"201314","England","State-funded secondary","565","290","175","355","30","5","55","410","45","50","1320","700","38785","4095","8805","42735","2780","3265","1885","7280","3890","3840","53340","39885"
"201314","England","Special","10","25","0","5","x","0","0","5","x","0","20","10","2150","3455","420","1585","275","200","90","345","955","60","2885","1465"
"201314","City of London","Total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","x","0","4","0"
"201314","City of London","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","x","0","4","0"
"201314","Camden","Total","x","x","4","0","0","0","0","3","x","0","5","6","218","86","66","143","26","13","4","30","19","24","183","75"
"201314","Camden","State-funded primary","0","x","0","0","0","0","0","0","0","0","x","0","17","48","3","14","4","0","x","0","x","0","27","6"
"201314","Camden","State-funded secondary","x","0","4","0","0","0","0","3","x","0","4","6","197","12","61","109","21","8","3","30","9","23","148","65"
"201314","Camden","Special","0","0","0","0","0","0","0","0","0","0","0","0","4","26","x","20","x","5","0","0","9","x","8","4"
"201314","Greenwich","Total","x","0","0","x","0","0","x","3","0","0","5","4","364","121","92","281","60","31","39","62","40","43","295","367"
"201314","Greenwich","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","51","60","13","12","x","x","0","0","8","x","54","16"
"201314","Greenwich","State-funded secondary","x","0","0","x","0","0","x","3","0","0","5","4","298","25","75","245","58","22","39","61","20","41","158","347"
"201314","Greenwich","Special","0","0","0","0","0","0","0","0","0","0","0","0","15","36","4","24","0","7","0","x","12","0","83","4"
"201314","Hackney","Total","3","x","x","0","x","0","x","0","0","0","17","7","313","106","62","271","41","31","16","14","30","37","484","334"
"201314","Hackney","State-funded primary","0","x","x","0","0","0","0","0","0","0","5","0","52","50","12","30","5","9","0","0","3","8","46","16"
"201314","Hackney","State-funded secondary","3","0","0","0","x","0","x","0","0","0","12","7","258","38","49","236","36","22","16","14","24","29","438","316"
"201314","Hackney","Special","0","0","0","0","0","0","0","0","0","0","0","0","3","18","x","5","0","0","0","0","3","0","0","x"
"201314","Hammersmith and Fulham","Total","x","x","0","0","0","0","0","0","0","0","x","3","160","26","34","43","7","5","8","x","18","22","51","116"
"201314","Hammersmith and Fulham","State-funded primary","0","x","0","0","0","0","0","0","0","0","x","0","20","14","x","4","x","0","x","0","0","x","15","3"
"201314","Hammersmith and Fulham","State-funded secondary","x","0","0","0","0","0","0","0","0","0","x","3","131","7","33","35","5","5","7","x","18","20","34","113"
"201314","Hammersmith and Fulham","Special","0","0","0","0","0","0","0","0","0","0","0","0","9","5","0","4","0","0","0","0","0","0","x","0"
"201314","Islington","Total","3","3","x","0","x","0","0","5","0","0","x","5","184","53","56","118","22","18","13","15","10","11","191","27"
"201314","Islington","State-funded primary","x","x","0","0","0","0","0","0","0","0","0","0","35","36","19","23","x","x","x","0","x","0","46","15"
"201314","Islington","State-funded secondary","x","x","x","0","x","0","0","5","0","0","x","5","140","13","37","92","21","17","11","15","8","10","143","12"
"201314","Islington","Special","0","0","0","0","0","0","0","0","0","0","0","0","9","4","0","3","0","0","x","0","0","x","x","0"
"201314","Kensington and Chelsea","Total","0","0","x","0","0","0","0","0","0","0","x","x","54","13","22","29","11","3","x","9","7","8","50","149"
"201314","Kensington and Chelsea","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","9","10","5","7","x","x","0","0","x","0","10","3"
"201314","Kensington and Chelsea","State-funded secondary","0","0","x","0","0","0","0","0","0","0","x","x","42","x","17","22","10","x","x","9","6","8","39","146"
"201314","Kensington and Chelsea","Special","0","0","0","0","0","0","0","0","0","0","0","0","3","x","0","0","0","0","0","0","0","0","x","0"
"201314","Lambeth","Total","8","5","x","5","0","0","0","0","0","0","9","6","326","144","65","109","13","5","13","10","22","23","192","232"
"201314","Lambeth","State-funded primary","x","3","x","x","0","0","0","0","0","0","4","3","97","111","38","27","x","0","0","0","9","6","81","74"
"201314","Lambeth","State-funded secondary","6","x","0","x","0","0","0","0","0","0","5","3","208","15","26","81","10","5","13","10","4","17","107","144"
"201314","Lambeth","Special","x","0","0","x","0","0","0","0","0","0","0","0","21","18","x","x","x","0","0","0","9","0","4","14"
"201314","Lewisham","Total","8","6","x","x","0","0","0","8","x","x","13","15","350","124","87","189","37","17","17","47","29","53","295","249"
"201314","Lewisham","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","55","55","9","10","x","0","x","x","6","3","23","68"
"201314","Lewisham","State-funded secondary","8","6","x","x","0","0","0","8","x","x","13","15","270","34","65","141","35","14","11","46","17","49","262","169"
"201314","Lewisham","Special","0","0","0","0","0","0","0","0","0","0","0","0","25","35","13","38","x","3","5","0","6","x","10","12"
"201314","Southwark","Total","4","x","x","x","0","0","0","0","0","3","6","5","273","136","67","130","18","8","13","25","18","32","203","253"
"201314","Southwark","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","62","34","13","16","0","3","x","0","4","5","27","34"
"201314","Southwark","State-funded secondary","4","x","x","x","0","0","0","0","0","3","5","5","138","15","46","94","7","5","7","23","7","26","147","212"
"201314","Southwark","Special","0","0","0","0","0","0","0","0","0","0","x","0","73","87","8","20","11","0","4","x","7","x","29","7"
"201314","Tower Hamlets","Total","0","0","0","0","0","0","0","x","x","0","3","0","228","43","72","138","35","21","14","51","35","13","147","115"
"201314","Tower Hamlets","State-funded primary","0","0","0","0","0","0","0","0","0","0","0","0","7","13","6","x","0","x","0","0","x","x","5","x"
"201314","Tower Hamlets","State-funded secondary","0","0","0","0","0","0","0","x","x","0","3","0","221","20","65","132","34","20","13","47","32","12","136","112"
"201314","Tower Hamlets","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","10","x","4","x","0","x","4","x","0","6","x"
"201314","Wandsworth","Total","7","4","0","x","0","0","x","3","x","x","6","15","169","80","42","94","9","4","8","17","11","22","111","134"
"201314","Wandsworth","State-funded primary","0","x","0","x","0","0","0","0","0","0","x","x","50","46","9","16","3","0","x","0","x","x","43","19"
"201314","Wandsworth","State-funded secondary","7","3","0","x","0","0","x","3","x","x","4","11","102","9","30","72","5","3","5","17","5","19","66","103"
"201314","Wandsworth","Special","0","0","0","0","0","0","0","0","0","0","0","x","17","25","3","6","x","x","x","0","5","x","x","12"
"201314","Westminster","Total","0","x","x","0","x","0","0","0","0","0","6","0","269","38","45","91","9","25","11","28","7","22","180","132"
"201314","Westminster","State-funded primary","0","0","x","0","0","0","0","0","0","0","x","0","24","19","3","9","x","5","0","0","x","0","22","7"
"201314","Westminster","State-funded secondary","0","x","0","0","x","0","0","0","0","0","5","0","245","18","42","82","8","20","11","28","6","22","158","125"
"201314","Westminster","Special","0","0","0","0","0","0","0","0","0","0","0","0","0","x","0","0","0","0","0","0","0","0","0","0"
"201314","Barking and Dagenham","Total","x","x","0","0","0","x","0","0","0","x","8","x","101","91","32","95","9","0","5","20","24","4","149","14"
"201314","Barking and Dagenham","State-funded primary","x","x","0","0","0","0","0","0","0","0","x","0","44","74","8","25","x","0","x","0","4","x","56","7"
"201314","Barking and Dagenham","State-funded secondary","0","x","0","0","0","x","0","0","0","x","6","x","57","17","24","70","8","0","4","20","20","x","93","7"
"201314","Barnet","Total","5","6","4","x","0","0","x","x","0","0","4","19","254","36","76","126","17","25","11","33","24","49","173","423"
"201314","Barnet","State-funded primary","0","0","x","0","0","0","0","0","0","0","0","0","28","11","5","6","0","x","0","0","x","x","22","x"
"201314","Barnet","State-funded secondary","5","6","3","x","0","0","x","x","0","0","4","19","226","25","71","120","17","24","11","33","23","48","151","422"
"201314","Bexley","Total","5","5","3","0","0","0","0","6","0","0","13","10","276","90","70","186","8","42","8","37","22","33","206","327"
"201314","Bexley","State-funded primary","x","x","0","0","0","0","0","0","0","0","5","x","27","23","6","12","x","x","0","0","3","0","26","12"
"201314","Bexley","State-funded secondary","3","3","3","0","0","0","0","6","0","0","8","9","234","24","60","163","6","40","8","36","13","33","158","304"
"201314","Bexley","Special","x","0","0","0","0","0","0","0","0","0","0","0","15","43","4","11","x","x","0","x","6","0","22","11"
"201314","Brent","Total","5","6","x","x","0","0","x","0","0","0","7","9","288","73","53","203","28","18","24","18","29","47","227","249"
"201314","Brent","State-funded primary","0","x","0","0","0","0","0","0","0","0","0","x","66","44","8","22","4","3","x","0","6","3","36","23"
"201314","Brent","State-funded secondary","5","5","x","x","0","0","x","0","0","0","7","8","220","24","45","181","24","15","22","18","23","44","191","225"
"201314","Brent","Special","0","0","0","0","0","0","0","0","0","0","0","0","x","5","0","0","0","0","0","0","0","0","0","x"
"201314","Bromley","Total","4","x","x","x","0","0","0","x","0","0","16","16","174","51","84","153","31","11","3","14","29","37","167","401"
"201314","Bromley","State-funded primary","0","0","x","0","0","0","0","0","0","0","0","x","43","13","11","21","x","0","0","0","x","0","45","24"
"201314","Bromley","State-funded secondary","4","x","x","x","0","0","0","x","0","0","16","15","103","12","69","102","18","6","3","14","11","30","88","319"
"201314","Bromley","Special","0","0","0","0","0","0","0","0","0","0","0","0","28","26","4","30","12","5","0","0","17","7","34","58"
"201314","Croydon","Total","4","5","x","0","0","0","0","x","0","0","7","4","408","95","68","229","32","15","26","59","29","45","270","209"
"201314","Croydon","State-funded primary","0","x","0","0","0","0","0","0","0","0","x","0","58","55","12","26","4","x","0","4","6","0","52","4"
"201314","Croydon","State-funded secondary","4","4","x","0","0","0","0","x","0","0","6","4","340","37","55","202","28","13","25","55","23","45","218","204"
"201314","Croydon","Special","0","0","0","0","0","0","0","0","0","0","0","0","10","3","x","x","0","0","x","0","0","0","0","x"
"201314","Ealing","Total","9","3","3","4","0","0","x","8","0","0","13","14","264","84","78","179","41","14","16","27","30","31","278","195"
"201314","Ealing","State-funded primary","0","x","0","0","0","0","0","0","0","0","x","0","36","58","8","19","5","3","0","0","4","0","56","18"
